song_id,song_url,song_title,artist_id,artist_url,artist_title
3530822107859224308,http://songmeanings.com/songs/view/3530822107859224308/,Baby Close Your Eyes,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859094091,http://songmeanings.com/songs/view/3530822107859094091/,Be the Man (On This Night),675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859224311,http://songmeanings.com/songs/view/3530822107859224311/,Beautiful Boy,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
65149,http://songmeanings.com/songs/view/65149/,Beauty And The Beast,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
46700,http://songmeanings.com/songs/view/46700/,Because You Loved Me,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45947,http://songmeanings.com/songs/view/45947/,Benjamin,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859306071,http://songmeanings.com/songs/view/3530822107859306071/,Berceuse,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859199194,http://songmeanings.com/songs/view/3530822107859199194/,"Bewitched, Bothered and Bewildered",675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45948,http://songmeanings.com/songs/view/45948/,Billy,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859020108,http://songmeanings.com/songs/view/3530822107859020108/,Blue Christmas,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107858963118,http://songmeanings.com/songs/view/3530822107858963118/,Brahms' Lullaby,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859481119,http://songmeanings.com/songs/view/3530822107859481119/,Breakaway,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45949,http://songmeanings.com/songs/view/45949/,C'est Pour Toi,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45951,http://songmeanings.com/songs/view/45951/,C'est Pour Vivre,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
65152,http://songmeanings.com/songs/view/65152/,Call The Man,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
65151,http://songmeanings.com/songs/view/65151/,Calling You,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107858702944,http://songmeanings.com/songs/view/3530822107858702944/,Can't Fight The Feelin',675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
65153,http://songmeanings.com/songs/view/65153/,"Can't Live With You, Can't Live Without You",675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45950,http://songmeanings.com/songs/view/45950/,Ce N'était Qu'un Rêve,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859392483,http://songmeanings.com/songs/view/3530822107859392483/,Ce Soir On Danse Ã  Naziland,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45952,http://songmeanings.com/songs/view/45952/,Cherche Encore,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
65154,http://songmeanings.com/songs/view/65154/,Christmas Eve,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45953,http://songmeanings.com/songs/view/45953/,Comme Un Coeur Froid,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45954,http://songmeanings.com/songs/view/45954/,Comment T'aimer,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859198323,http://songmeanings.com/songs/view/3530822107859198323/,Contre Nature,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859177532,http://songmeanings.com/songs/view/3530822107859177532/,Coulda Woulda Shoulda,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
65155,http://songmeanings.com/songs/view/65155/,Cry Just A Little,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45955,http://songmeanings.com/songs/view/45955/,D'abord C'est Quoi L'amour ?,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45956,http://songmeanings.com/songs/view/45956/,D'amour Ou D'amitié,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859255998,http://songmeanings.com/songs/view/3530822107859255998/,Dance With My Father,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45958,http://songmeanings.com/songs/view/45958/,Dans Un Autre Monde,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
46697,http://songmeanings.com/songs/view/46697/,Declaration Of Love,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45959,http://songmeanings.com/songs/view/45959/,Délivre-moi,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859375126,http://songmeanings.com/songs/view/3530822107859375126/,Derniers Seront Les Premiers,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859198324,http://songmeanings.com/songs/view/3530822107859198324/,Des Milliers de Baisers,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45960,http://songmeanings.com/songs/view/45960/,Des Mots Qui Sonnent,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45961,http://songmeanings.com/songs/view/45961/,Destin,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
65156,http://songmeanings.com/songs/view/65156/,Did You Give Enough Love,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859481121,http://songmeanings.com/songs/view/3530822107859481121/,Didn't Know Love,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859020107,http://songmeanings.com/songs/view/3530822107859020107/,Don't Save It All for Christmas Day,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
65157,http://songmeanings.com/songs/view/65157/,Dreamin' Of You,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45962,http://songmeanings.com/songs/view/45962/,Du Soleil Au Coeur,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45963,http://songmeanings.com/songs/view/45963/,Ecoutez-moi,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45964,http://songmeanings.com/songs/view/45964/,Elle,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45965,http://songmeanings.com/songs/view/45965/,En Amour,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45966,http://songmeanings.com/songs/view/45966/,En Attendant Ses Pas,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107858679821,http://songmeanings.com/songs/view/3530822107858679821/,Et je t'aime encore,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45967,http://songmeanings.com/songs/view/45967/,Et Puis Un Jour,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107859306059,http://songmeanings.com/songs/view/3530822107859306059/,Et S'il N'en Restait Qu'une (Je Serais Celle-LÃ ),675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
65158,http://songmeanings.com/songs/view/65158/,Everybody's Talkin' My Baby Down,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107858702949,http://songmeanings.com/songs/view/3530822107858702949/,Eyes On Me,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
3530822107858702952,http://songmeanings.com/songs/view/3530822107858702952/,Fade Away,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
45968,http://songmeanings.com/songs/view/45968/,Fais Ce Que Tu Voudras,675,http://songmeanings.com/artist/view/songs/675/,Céline Dion
